2.900000000000000000e+03 1.000000000000000000e+00 7.955909151517844002e-03 9.920440908484821074e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.000355571358726617e-03 9.919996444286413029e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.044801991199609231e-03 9.919551980088003873e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.089248411040490111e-03 9.919107515889594717e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.133694830881372725e-03 9.918663051691186672e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.178141250722253605e-03 9.918218587492777516e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.222587670563136220e-03 9.917774123294368360e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.267034090404017099e-03 9.917329659095960315e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.311480510244899714e-03 9.916885194897551159e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.355926930085780593e-03 9.916440730699142003e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.400373349926663208e-03 9.915996266500732848e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.444819769767544088e-03 9.915551802302324802e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.489266189608426702e-03 9.915107338103915646e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.533712609449309316e-03 9.914662873905506491e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.578159029290190196e-03 9.914218409707098445e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.622605449131072811e-03 9.913773945508689289e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.667051868971953690e-03 9.913329481310280133e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.711498288812836305e-03 9.912885017111872088e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.755944708653717184e-03 9.912440552913462932e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.800391128494599799e-03 9.911996088715053776e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.844837548335480679e-03 9.911551624516645731e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.889283968176363293e-03 9.911107160318236575e-01
2.900000000000000000e+03 1.000000000000000000e+00 8.933730388017244173e-03 9.910662696119827419e-01
